symbol,date,close
AMZN,"October 9, 2012",250.9600067
AMZN,"October 10, 2012",244.9900055
AMZN,"October 11, 2012",244.2200012
AMZN,"October 12, 2012",242.3600006
AMZN,"October 15, 2012",244.1799927
AMZN,"October 16, 2012",243.9400024
AMZN,"October 17, 2012",247.4900055
AMZN,"October 18, 2012",244.8500061
AMZN,"October 19, 2012",240
AMZN,"October 22, 2012",233.7799988
AMZN,"October 23, 2012",234.3099976
AMZN,"October 24, 2012",228.4900055
AMZN,"October 25, 2012",222.9199982
AMZN,"October 26, 2012",238.2400055
AMZN,"October 31, 2012",232.8899994
AMZN,"November 1, 2012",232.1399994
AMZN,"November 2, 2012",232.4199982
AMZN,"November 5, 2012",234.3300018
AMZN,"November 6, 2012",237.5599976
AMZN,"November 7, 2012",232.0599976
AMZN,"November 8, 2012",227.3500061
AMZN,"November 9, 2012",226.3099976
AMZN,"November 12, 2012",226.4700012
AMZN,"November 13, 2012",226.6000061
AMZN,"November 14, 2012",222.9499969
AMZN,"November 15, 2012",220.6000061
AMZN,"November 16, 2012",225.2299957
AMZN,"November 19, 2012",229.7100067
AMZN,"November 20, 2012",233.7799988
AMZN,"November 21, 2012",238.0299988
AMZN,"November 23, 2012",239.8800049
AMZN,"November 26, 2012",243.6199951
AMZN,"November 27, 2012",243.3999939
AMZN,"November 28, 2012",247.1100006
AMZN,"November 29, 2012",251.2700043
AMZN,"November 30, 2012",252.0500031
AMZN,"December 3, 2012",250.3300018
AMZN,"December 4, 2012",252.4900055
AMZN,"December 5, 2012",253.9600067
AMZN,"December 6, 2012",253.3699951
AMZN,"December 7, 2012",253.2700043
AMZN,"December 10, 2012",247.7700043
AMZN,"December 11, 2012",250.6900024
AMZN,"December 12, 2012",251.7599945
AMZN,"December 13, 2012",251.25
AMZN,"December 14, 2012",249.1900024
AMZN,"December 17, 2012",253.8600006
AMZN,"December 18, 2012",260.3999939
AMZN,"December 19, 2012",257.9899902
AMZN,"December 20, 2012",261.5
AMZN,"December 21, 2012",256.9200134
AMZN,"December 24, 2012",258.6199951
AMZN,"December 26, 2012",248.6300049
AMZN,"December 27, 2012",248.3099976
AMZN,"December 28, 2012",245.1799927
AMZN,"December 31, 2012",250.8699951
AMZN,"January 2, 2013",257.3099976
AMZN,"January 3, 2013",258.480011
AMZN,"January 4, 2013",259.1499939
AMZN,"January 7, 2013",268.4599915
AMZN,"January 8, 2013",266.3800049
AMZN,"January 9, 2013",266.3500061
AMZN,"January 10, 2013",265.3399963
AMZN,"January 11, 2013",267.9400024
AMZN,"January 14, 2013",272.730011
AMZN,"January 15, 2013",271.8999939
AMZN,"January 16, 2013",268.9299927
AMZN,"January 17, 2013",270.480011
AMZN,"January 18, 2013",272.1199951
AMZN,"January 22, 2013",270.1900024
AMZN,"January 23, 2013",268.1099854
AMZN,"January 24, 2013",273.4599915
AMZN,"January 25, 2013",283.9899902
AMZN,"January 28, 2013",276.0400085
AMZN,"January 29, 2013",260.3500061
AMZN,"January 30, 2013",272.7600098
AMZN,"January 31, 2013",265.5
AMZN,"February 1, 2013",265
AMZN,"February 4, 2013",259.980011
AMZN,"February 5, 2013",266.8900146
AMZN,"February 6, 2013",262.2200012
AMZN,"February 7, 2013",260.230011
AMZN,"February 8, 2013",261.9500122
AMZN,"February 11, 2013",257.2099915
AMZN,"February 12, 2013",258.7000122
AMZN,"February 13, 2013",269.4700012
AMZN,"February 14, 2013",269.2399902
AMZN,"February 15, 2013",265.0899963
AMZN,"February 19, 2013",269.75
AMZN,"February 20, 2013",266.4100037
AMZN,"February 21, 2013",265.9400024
AMZN,"February 22, 2013",265.4200134
AMZN,"February 25, 2013",259.8699951
AMZN,"February 26, 2013",259.3599854
AMZN,"February 27, 2013",263.25
AMZN,"February 28, 2013",264.269989
AMZN,"March 1, 2013",265.7399902
AMZN,"March 4, 2013",273.1099854
AMZN,"March 5, 2013",275.5899963
AMZN,"March 6, 2013",273.7900085
AMZN,"March 7, 2013",273.8800049
AMZN,"March 8, 2013",274.1900024
AMZN,"March 11, 2013",271.2399902
AMZN,"March 12, 2013",274.1300049
AMZN,"March 13, 2013",275.1000061
AMZN,"March 14, 2013",265.7399902
AMZN,"March 15, 2013",261.8200073
AMZN,"March 18, 2013",257.8900146
AMZN,"March 19, 2013",256.4100037
AMZN,"March 20, 2013",257.2799988
AMZN,"March 21, 2013",253.3899994
AMZN,"March 22, 2013",257.75
AMZN,"March 25, 2013",256.019989
AMZN,"March 26, 2013",260.3099976
AMZN,"March 27, 2013",265.2999878
AMZN,"March 28, 2013",266.4899902
AMZN,"April 1, 2013",261.6099854
AMZN,"April 2, 2013",263.3200073
AMZN,"April 3, 2013",259.0299988
AMZN,"April 4, 2013",259.0799866
AMZN,"April 5, 2013",255.4799957
AMZN,"April 8, 2013",258.9500122
AMZN,"April 9, 2013",261.1400146
AMZN,"April 10, 2013",264.769989
AMZN,"April 11, 2013",269.8500061
AMZN,"April 12, 2013",272.8699951
AMZN,"April 15, 2013",267.7200012
AMZN,"April 16, 2013",272.3399963
AMZN,"April 17, 2013",267.3999939
AMZN,"April 18, 2013",259.4200134
AMZN,"April 19, 2013",260.3200073
AMZN,"April 22, 2013",263.5499878
AMZN,"April 23, 2013",268.8999939
AMZN,"April 24, 2013",268.7799988
AMZN,"April 25, 2013",274.7000122
AMZN,"April 26, 2013",254.8099976
AMZN,"April 29, 2013",249.7400055
AMZN,"April 30, 2013",253.8099976
AMZN,"May 1, 2013",248.2299957
AMZN,"May 2, 2013",252.5500031
AMZN,"May 3, 2013",258.0499878
AMZN,"May 6, 2013",255.7200012
AMZN,"May 7, 2013",257.730011
AMZN,"May 8, 2013",258.6799927
AMZN,"May 9, 2013",260.1600037
AMZN,"May 10, 2013",263.6300049
AMZN,"May 13, 2013",264.5100098
AMZN,"May 14, 2013",268.3299866
AMZN,"May 15, 2013",266.5599976
AMZN,"May 16, 2013",264.1199951
AMZN,"May 17, 2013",269.8999939
AMZN,"May 20, 2013",267.6300049
AMZN,"May 21, 2013",268.8599854
AMZN,"May 22, 2013",262.9599915
AMZN,"May 23, 2013",261.7999878
AMZN,"May 24, 2013",261.7399902
AMZN,"May 28, 2013",267.2900085
AMZN,"May 29, 2013",265.5299988
AMZN,"May 30, 2013",266.8299866
AMZN,"May 31, 2013",269.2000122
AMZN,"June 3, 2013",266.8800049
AMZN,"June 4, 2013",265.7000122
AMZN,"June 5, 2013",267.1700134
AMZN,"June 6, 2013",267.8299866
AMZN,"June 7, 2013",276.8699951
AMZN,"June 10, 2013",281.0700073
AMZN,"June 11, 2013",274.7799988
AMZN,"June 12, 2013",271.6700134
AMZN,"June 13, 2013",275.7900085
AMZN,"June 14, 2013",273.9899902
AMZN,"June 17, 2013",278.0599976
AMZN,"June 18, 2013",281.7600098
AMZN,"June 19, 2013",278.1600037
AMZN,"June 20, 2013",273.4400024
AMZN,"June 21, 2013",273.3599854
AMZN,"June 24, 2013",270.6099854
AMZN,"June 25, 2013",272.0899963
AMZN,"June 26, 2013",277.5700073
AMZN,"June 27, 2013",277.5499878
AMZN,"June 28, 2013",277.6900024
AMZN,"July 1, 2013",282.1000061
AMZN,"July 2, 2013",283.730011
AMZN,"July 3, 2013",284.0299988
AMZN,"July 5, 2013",285.8800049
AMZN,"July 8, 2013",290.5899963
AMZN,"July 9, 2013",291.5299988
AMZN,"July 10, 2013",292.3299866
AMZN,"July 11, 2013",299.6600037
AMZN,"July 12, 2013",307.5499878
AMZN,"July 15, 2013",306.5700073
AMZN,"July 16, 2013",306.8699951
AMZN,"July 17, 2013",308.6900024
AMZN,"July 18, 2013",304.1099854
AMZN,"July 19, 2013",305.230011
AMZN,"July 22, 2013",303.480011
AMZN,"July 23, 2013",301.0599976
AMZN,"July 24, 2013",298.9400024
AMZN,"July 25, 2013",303.3999939
AMZN,"July 26, 2013",312.0100098
AMZN,"July 29, 2013",306.1000061
AMZN,"July 30, 2013",302.4100037
AMZN,"July 31, 2013",301.2200012
AMZN,"August 1, 2013",305.5700073
AMZN,"August 2, 2013",304.2099915
AMZN,"August 5, 2013",300.9899902
AMZN,"August 6, 2013",300.75
AMZN,"August 7, 2013",296.9100037
AMZN,"August 8, 2013",295.7399902
AMZN,"August 9, 2013",297.2600098
AMZN,"August 12, 2013",296.6900024
AMZN,"August 13, 2013",293.9700012
AMZN,"August 14, 2013",291.3399963
AMZN,"August 15, 2013",286.4700012
AMZN,"August 16, 2013",284.8200073
AMZN,"August 19, 2013",285.5700073
AMZN,"August 20, 2013",287.0899963
AMZN,"August 21, 2013",284.5700073
AMZN,"August 22, 2013",289.730011
AMZN,"August 23, 2013",290.0100098
AMZN,"August 26, 2013",286.2099915
AMZN,"August 27, 2013",280.9299927
AMZN,"August 28, 2013",281.5799866
AMZN,"August 29, 2013",283.980011
AMZN,"August 30, 2013",280.980011
AMZN,"September 3, 2013",288.7999878
AMZN,"September 4, 2013",293.6400146
AMZN,"September 5, 2013",294.1000061
AMZN,"September 6, 2013",295.8599854
AMZN,"September 9, 2013",299.7099915
AMZN,"September 10, 2013",300.3599854
AMZN,"September 11, 2013",299.6400146
AMZN,"September 12, 2013",298.8599854
AMZN,"September 13, 2013",297.9200134
AMZN,"September 16, 2013",296.0599976
AMZN,"September 17, 2013",304.1700134
AMZN,"September 18, 2013",312.0299988
AMZN,"September 19, 2013",312.0599976
AMZN,"September 20, 2013",316.3399963
AMZN,"September 23, 2013",311.4899902
AMZN,"September 24, 2013",314.1300049
AMZN,"September 25, 2013",312.6499939
AMZN,"September 26, 2013",318.1199951
AMZN,"September 27, 2013",316.0100098
AMZN,"September 30, 2013",312.6400146
AMZN,"October 1, 2013",320.9500122
AMZN,"October 2, 2013",320.5100098
AMZN,"October 3, 2013",314.7600098
AMZN,"October 4, 2013",319.0400085
AMZN,"October 7, 2013",310.0299988
AMZN,"October 8, 2013",303.230011
AMZN,"October 9, 2013",298.230011
AMZN,"October 10, 2013",305.1700134
AMZN,"October 11, 2013",310.8900146
AMZN,"October 14, 2013",310.7000122
AMZN,"October 15, 2013",306.3999939
AMZN,"October 16, 2013",310.4899902
AMZN,"October 17, 2013",310.769989
AMZN,"October 18, 2013",328.9299927
AMZN,"October 21, 2013",326.4400024
AMZN,"October 22, 2013",332.5400085
AMZN,"October 23, 2013",326.7600098
AMZN,"October 24, 2013",332.2099915
AMZN,"October 25, 2013",363.3900146
AMZN,"October 28, 2013",358.1600037
AMZN,"October 29, 2013",362.7000122
AMZN,"October 30, 2013",361.0799866
AMZN,"October 31, 2013",364.0299988
AMZN,"November 1, 2013",359
AMZN,"November 4, 2013",358.7399902
AMZN,"November 5, 2013",358.8900146
AMZN,"November 6, 2013",356.1799927
AMZN,"November 7, 2013",343.5599976
AMZN,"November 8, 2013",350.3099976
AMZN,"November 11, 2013",354.3800049
AMZN,"November 12, 2013",349.5299988
AMZN,"November 13, 2013",356.2200012
AMZN,"November 14, 2013",367.3999939
AMZN,"November 15, 2013",369.1700134
AMZN,"November 18, 2013",366.1799927
AMZN,"November 19, 2013",364.9400024
AMZN,"November 20, 2013",362.5700073
AMZN,"November 21, 2013",368.9200134
AMZN,"November 22, 2013",372.3099976
AMZN,"November 25, 2013",376.6400146
AMZN,"November 26, 2013",381.3699951
AMZN,"November 27, 2013",386.7099915
AMZN,"November 29, 2013",393.6199951
AMZN,"December 2, 2013",392.2999878
AMZN,"December 3, 2013",384.6600037
AMZN,"December 4, 2013",385.9599915
AMZN,"December 5, 2013",384.4899902
AMZN,"December 6, 2013",386.9500122
AMZN,"December 9, 2013",384.8900146
AMZN,"December 10, 2013",387.7799988
AMZN,"December 11, 2013",382.1900024
AMZN,"December 12, 2013",381.25
AMZN,"December 13, 2013",384.2399902
AMZN,"December 16, 2013",388.9700012
AMZN,"December 17, 2013",387.6499939
AMZN,"December 18, 2013",395.9599915
AMZN,"December 19, 2013",395.1900024
AMZN,"December 20, 2013",402.2000122
AMZN,"December 23, 2013",402.9200134
AMZN,"December 24, 2013",399.2000122
AMZN,"December 26, 2013",404.3900146
AMZN,"December 27, 2013",398.0799866
AMZN,"December 30, 2013",393.3699951
AMZN,"December 31, 2013",398.7900085
AMZN,"January 2, 2014",397.9700012
AMZN,"January 3, 2014",396.4400024
AMZN,"January 6, 2014",393.6300049
AMZN,"January 7, 2014",398.0299988
AMZN,"January 8, 2014",401.9200134
AMZN,"January 9, 2014",401.0100098
AMZN,"January 10, 2014",397.6600037
AMZN,"January 13, 2014",390.980011
AMZN,"January 14, 2014",397.5400085
AMZN,"January 15, 2014",395.8699951
AMZN,"January 16, 2014",395.7999878
AMZN,"January 17, 2014",399.6099854
AMZN,"January 21, 2014",407.0499878
AMZN,"January 22, 2014",404.5400085
AMZN,"January 23, 2014",399.8699951
AMZN,"January 24, 2014",387.6000061
AMZN,"January 27, 2014",386.2799988
AMZN,"January 28, 2014",394.4299927
AMZN,"January 29, 2014",384.2000122
AMZN,"January 30, 2014",403.0100098
AMZN,"January 31, 2014",358.6900024
AMZN,"February 3, 2014",346.1499939
AMZN,"February 4, 2014",347.9500122
AMZN,"February 5, 2014",346.4500122
AMZN,"February 6, 2014",354.5899963
AMZN,"February 7, 2014",361.0799866
AMZN,"February 10, 2014",360.8699951
AMZN,"February 11, 2014",361.7900085
AMZN,"February 12, 2014",349.25
AMZN,"February 13, 2014",357.2000122
AMZN,"February 14, 2014",357.3500061
AMZN,"February 18, 2014",353.6499939
AMZN,"February 19, 2014",347.3800049
AMZN,"February 20, 2014",349.7999878
AMZN,"February 21, 2014",346.7600098
AMZN,"February 24, 2014",351.7799988
AMZN,"February 25, 2014",358.3200073
AMZN,"February 26, 2014",359.7999878
AMZN,"February 27, 2014",360.1300049
AMZN,"February 28, 2014",362.1000061
AMZN,"March 3, 2014",359.7799988
AMZN,"March 4, 2014",363.8999939
AMZN,"March 5, 2014",372.3699951
AMZN,"March 6, 2014",372.1600037
AMZN,"March 7, 2014",372.0599976
AMZN,"March 10, 2014",370.5299988
AMZN,"March 11, 2014",368.8200073
AMZN,"March 12, 2014",370.6400146
AMZN,"March 13, 2014",371.5100098
AMZN,"March 14, 2014",373.7399902
AMZN,"March 17, 2014",375.0400085
AMZN,"March 18, 2014",378.769989
AMZN,"March 19, 2014",373.230011
AMZN,"March 20, 2014",368.9700012
AMZN,"March 21, 2014",360.6199951
AMZN,"March 24, 2014",351.8500061
AMZN,"March 25, 2014",354.7099915
AMZN,"March 26, 2014",343.4100037
AMZN,"March 27, 2014",338.4700012
AMZN,"March 28, 2014",338.2900085
AMZN,"March 31, 2014",336.3699951
AMZN,"April 1, 2014",342.9899902
AMZN,"April 2, 2014",341.9599915
AMZN,"April 3, 2014",333.6199951
AMZN,"April 4, 2014",323
AMZN,"April 7, 2014",317.7600098
AMZN,"April 8, 2014",327.0700073
AMZN,"April 9, 2014",331.8099976
AMZN,"April 10, 2014",317.1099854
AMZN,"April 11, 2014",311.730011
AMZN,"April 14, 2014",315.9100037
AMZN,"April 15, 2014",316.0799866
AMZN,"April 16, 2014",323.6799927
AMZN,"April 17, 2014",324.9100037
AMZN,"April 21, 2014",330.8699951
AMZN,"April 22, 2014",329.3200073
AMZN,"April 23, 2014",324.5799866
AMZN,"April 24, 2014",337.1499939
AMZN,"April 25, 2014",303.8299866
AMZN,"April 28, 2014",296.5799866
AMZN,"April 29, 2014",300.3800049
AMZN,"April 30, 2014",304.1300049
AMZN,"May 1, 2014",307.8900146
AMZN,"May 2, 2014",308.0100098
AMZN,"May 5, 2014",310.0499878
AMZN,"May 6, 2014",297.3800049
AMZN,"May 7, 2014",292.7099915
AMZN,"May 8, 2014",288.3200073
AMZN,"May 9, 2014",292.2399902
AMZN,"May 12, 2014",302.8599854
AMZN,"May 13, 2014",304.6400146
AMZN,"May 14, 2014",297.6199951
AMZN,"May 15, 2014",295.1900024
AMZN,"May 16, 2014",297.7000122
AMZN,"May 19, 2014",296.7600098
AMZN,"May 20, 2014",301.1900024
AMZN,"May 21, 2014",305.0100098
AMZN,"May 22, 2014",304.9100037
AMZN,"May 23, 2014",312.2399902
AMZN,"May 27, 2014",310.8200073
AMZN,"May 28, 2014",310.1600037
AMZN,"May 29, 2014",313.7799988
AMZN,"May 30, 2014",312.5499878
AMZN,"June 2, 2014",308.8399963
AMZN,"June 3, 2014",307.1900024
AMZN,"June 4, 2014",306.7799988
AMZN,"June 5, 2014",323.5700073
AMZN,"June 6, 2014",329.6700134
AMZN,"June 9, 2014",327.5
AMZN,"June 10, 2014",332.4100037
AMZN,"June 11, 2014",335.2000122
AMZN,"June 12, 2014",325.9100037
AMZN,"June 13, 2014",326.269989
AMZN,"June 16, 2014",327.6199951
AMZN,"June 17, 2014",325.6199951
AMZN,"June 18, 2014",334.3800049
AMZN,"June 19, 2014",327
AMZN,"June 20, 2014",324.2000122
AMZN,"June 23, 2014",327.2399902
AMZN,"June 24, 2014",324.1600037
AMZN,"June 25, 2014",327.4400024
AMZN,"June 26, 2014",325.6900024
AMZN,"June 27, 2014",324.5700073
AMZN,"June 30, 2014",324.7799988
AMZN,"July 1, 2014",332.3900146
AMZN,"July 2, 2014",332.8500061
AMZN,"July 3, 2014",337.4899902
AMZN,"July 7, 2014",333.5499878
AMZN,"July 8, 2014",323.8099976
AMZN,"July 9, 2014",329.9700012
AMZN,"July 10, 2014",327.9200134
AMZN,"July 11, 2014",346.2000122
AMZN,"July 14, 2014",355.3200073
AMZN,"July 15, 2014",354.4400024
AMZN,"July 16, 2014",355.8999939
AMZN,"July 17, 2014",352.4500122
AMZN,"July 18, 2014",358.6600037
AMZN,"July 21, 2014",359.7600098
AMZN,"July 22, 2014",360.8399963
AMZN,"July 23, 2014",358.1400146
AMZN,"July 24, 2014",358.6099854
AMZN,"July 25, 2014",324.0100098
AMZN,"July 28, 2014",320.4100037
AMZN,"July 29, 2014",320
AMZN,"July 30, 2014",322.5100098
AMZN,"July 31, 2014",312.9899902
AMZN,"August 1, 2014",307.0599976
AMZN,"August 4, 2014",313.6499939
AMZN,"August 5, 2014",312.3200073
AMZN,"August 6, 2014",313.8900146
AMZN,"August 7, 2014",311.4500122
AMZN,"August 8, 2014",316.7999878
AMZN,"August 11, 2014",318.3299866
AMZN,"August 12, 2014",319.3200073
AMZN,"August 13, 2014",326.2799988
AMZN,"August 14, 2014",333.2099915
AMZN,"August 15, 2014",333.6300049
AMZN,"August 18, 2014",334.5299988
AMZN,"August 19, 2014",335.1300049
AMZN,"August 20, 2014",335.7799988
AMZN,"August 21, 2014",332.9100037
AMZN,"August 22, 2014",331.5899963
AMZN,"August 25, 2014",334.019989
AMZN,"August 26, 2014",341.8299866
AMZN,"August 27, 2014",343.1799927
AMZN,"August 28, 2014",340.019989
AMZN,"August 29, 2014",339.0400085
AMZN,"September 2, 2014",342.3800049
AMZN,"September 3, 2014",339
AMZN,"September 4, 2014",345.9500122
AMZN,"September 5, 2014",346.3800049
AMZN,"September 8, 2014",342.3399963
AMZN,"September 9, 2014",329.75
AMZN,"September 10, 2014",331.3299866
AMZN,"September 11, 2014",330.519989
AMZN,"September 12, 2014",331.1900024
AMZN,"September 15, 2014",323.8900146
AMZN,"September 16, 2014",327.7600098
AMZN,"September 17, 2014",324
AMZN,"September 18, 2014",325
AMZN,"September 19, 2014",331.3200073
AMZN,"September 22, 2014",324.5
AMZN,"September 23, 2014",323.6300049
AMZN,"September 24, 2014",328.2099915
AMZN,"September 25, 2014",321.9299927
AMZN,"September 26, 2014",323.2099915
AMZN,"September 29, 2014",321.8200073
AMZN,"September 30, 2014",322.4400024
AMZN,"October 1, 2014",317.4599915
AMZN,"October 2, 2014",318.4100037
AMZN,"October 3, 2014",322.7399902
AMZN,"October 6, 2014",322.2000122
AMZN,"October 7, 2014",316.980011
AMZN,"October 8, 2014",322.7000122
AMZN,"October 9, 2014",315.3699951
AMZN,"October 10, 2014",311.3900146
AMZN,"October 13, 2014",306.4500122
AMZN,"October 14, 2014",308.3099976
AMZN,"October 15, 2014",305.9700012
AMZN,"October 16, 2014",302.8599854
AMZN,"October 17, 2014",303.6400146
AMZN,"October 20, 2014",306.2099915
AMZN,"October 21, 2014",315.3299866
AMZN,"October 22, 2014",312.9700012
AMZN,"October 23, 2014",313.1799927
AMZN,"October 24, 2014",287.0599976
AMZN,"October 27, 2014",289.9700012
AMZN,"October 28, 2014",295.5899963
AMZN,"October 29, 2014",294.1199951
AMZN,"October 30, 2014",299.0700073
AMZN,"October 31, 2014",305.4599915
AMZN,"November 3, 2014",305.7200012
AMZN,"November 4, 2014",302.8099976
AMZN,"November 5, 2014",296.519989
AMZN,"November 6, 2014",296.6400146
AMZN,"November 7, 2014",299.8599854
AMZN,"November 10, 2014",305.1099854
AMZN,"November 11, 2014",312.0100098
AMZN,"November 12, 2014",311.5100098
AMZN,"November 13, 2014",316.480011
AMZN,"November 14, 2014",327.8200073
AMZN,"November 17, 2014",323.0499878
AMZN,"November 18, 2014",324.9299927
AMZN,"November 19, 2014",326.5400085
AMZN,"November 20, 2014",330.5400085
AMZN,"November 21, 2014",332.6300049
AMZN,"November 24, 2014",335.6400146
AMZN,"November 25, 2014",335.0400085
AMZN,"November 26, 2014",333.5700073
AMZN,"November 28, 2014",338.6400146
AMZN,"December 1, 2014",326
AMZN,"December 2, 2014",326.3099976
AMZN,"December 3, 2014",316.5
AMZN,"December 4, 2014",316.9299927
AMZN,"December 5, 2014",312.6300049
AMZN,"December 8, 2014",306.6400146
AMZN,"December 9, 2014",312.5
AMZN,"December 10, 2014",305.8399963
AMZN,"December 11, 2014",307.3599854
AMZN,"December 12, 2014",307.3200073
AMZN,"December 15, 2014",306.0700073
AMZN,"December 16, 2014",295.0599976
AMZN,"December 17, 2014",298.8800049
AMZN,"December 18, 2014",297.730011
AMZN,"December 19, 2014",299.8999939
AMZN,"December 22, 2014",306.5400085
AMZN,"December 23, 2014",306.2900085
AMZN,"December 24, 2014",303.0299988
AMZN,"December 26, 2014",309.0899963
AMZN,"December 29, 2014",312.0400085
AMZN,"December 30, 2014",310.2999878
AMZN,"December 31, 2014",310.3500061
AMZN,"January 2, 2015",308.519989
AMZN,"January 5, 2015",302.1900024
AMZN,"January 6, 2015",295.2900085
AMZN,"January 7, 2015",298.4200134
AMZN,"January 8, 2015",300.4599915
AMZN,"January 9, 2015",296.9299927
AMZN,"January 12, 2015",291.4100037
AMZN,"January 13, 2015",294.7399902
AMZN,"January 14, 2015",293.269989
AMZN,"January 15, 2015",286.9500122
AMZN,"January 16, 2015",290.7399902
AMZN,"January 20, 2015",289.4400024
AMZN,"January 21, 2015",297.25
AMZN,"January 22, 2015",310.3200073
AMZN,"January 23, 2015",312.3900146
AMZN,"January 26, 2015",309.6600037
AMZN,"January 27, 2015",306.75
AMZN,"January 28, 2015",303.9100037
AMZN,"January 29, 2015",311.7799988
AMZN,"January 30, 2015",354.5299988
AMZN,"February 2, 2015",364.4700012
AMZN,"February 3, 2015",363.5499878
AMZN,"February 4, 2015",364.75
AMZN,"February 5, 2015",373.8900146
AMZN,"February 6, 2015",374.2799988
AMZN,"February 9, 2015",370.5599976
AMZN,"February 10, 2015",373
AMZN,"February 11, 2015",375.1400146
AMZN,"February 12, 2015",377.1700134
AMZN,"February 13, 2015",381.8299866
AMZN,"February 17, 2015",375.4299927
AMZN,"February 18, 2015",373.3699951
AMZN,"February 19, 2015",379
AMZN,"February 20, 2015",383.6600037
AMZN,"February 23, 2015",380.1400146
AMZN,"February 24, 2015",378.5899963
AMZN,"February 25, 2015",385.3699951
AMZN,"February 26, 2015",384.7999878
AMZN,"February 27, 2015",380.1600037
AMZN,"March 2, 2015",385.6600037
AMZN,"March 3, 2015",384.6099854
AMZN,"March 4, 2015",382.7200012
AMZN,"March 5, 2015",387.8299866
AMZN,"March 6, 2015",380.0899963
AMZN,"March 9, 2015",378.5599976
AMZN,"March 10, 2015",369.5100098
AMZN,"March 11, 2015",366.3699951
AMZN,"March 12, 2015",374.2399902
AMZN,"March 13, 2015",370.5799866
AMZN,"March 16, 2015",373.3500061
AMZN,"March 17, 2015",371.9200134
AMZN,"March 18, 2015",375.1400146
AMZN,"March 19, 2015",373.2399902
AMZN,"March 20, 2015",378.4899902
AMZN,"March 23, 2015",375.1099854
AMZN,"March 24, 2015",374.0899963
AMZN,"March 25, 2015",370.9599915
AMZN,"March 26, 2015",367.3500061
AMZN,"March 27, 2015",370.5599976
AMZN,"March 30, 2015",374.5899963
AMZN,"March 31, 2015",372.1000061
AMZN,"April 1, 2015",370.2600098
AMZN,"April 2, 2015",372.25
AMZN,"April 6, 2015",377.0400085
AMZN,"April 7, 2015",374.4100037
AMZN,"April 8, 2015",381.2000122
AMZN,"April 9, 2015",383.5400085
AMZN,"April 10, 2015",382.6499939
AMZN,"April 13, 2015",382.3599854
AMZN,"April 14, 2015",385.1099854
AMZN,"April 15, 2015",383.4500122
AMZN,"April 16, 2015",386.0400085
AMZN,"April 17, 2015",375.5599976
AMZN,"April 20, 2015",389.5100098
AMZN,"April 21, 2015",391.1799927
AMZN,"April 22, 2015",389.7999878
AMZN,"April 23, 2015",389.9899902
AMZN,"April 24, 2015",445.1000061
AMZN,"April 27, 2015",438.5599976
AMZN,"April 28, 2015",429.3099976
AMZN,"April 29, 2015",429.3699951
AMZN,"April 30, 2015",421.7799988
AMZN,"May 1, 2015",422.8699951
AMZN,"May 4, 2015",423.0400085
AMZN,"May 5, 2015",421.1900024
AMZN,"May 6, 2015",419.1000061
AMZN,"May 7, 2015",426.8800049
AMZN,"May 8, 2015",433.6900024
AMZN,"May 11, 2015",432.8500061
AMZN,"May 12, 2015",431.019989
AMZN,"May 13, 2015",426.8699951
AMZN,"May 14, 2015",432.2799988
AMZN,"May 15, 2015",426
AMZN,"May 18, 2015",425.2399902
AMZN,"May 19, 2015",421.7099915
AMZN,"May 20, 2015",423.8599854
AMZN,"May 21, 2015",431.6300049
AMZN,"May 22, 2015",427.6300049
AMZN,"May 26, 2015",425.4700012
AMZN,"May 27, 2015",431.4200134
AMZN,"May 28, 2015",426.5700073
AMZN,"May 29, 2015",429.230011
AMZN,"June 1, 2015",430.9200134
AMZN,"June 2, 2015",430.9899902
AMZN,"June 3, 2015",436.5899963
AMZN,"June 4, 2015",430.7799988
AMZN,"June 5, 2015",426.9500122
AMZN,"June 8, 2015",423.5
AMZN,"June 9, 2015",425.480011
AMZN,"June 10, 2015",430.769989
AMZN,"June 11, 2015",432.9700012
AMZN,"June 12, 2015",429.9200134
AMZN,"June 15, 2015",423.6700134
AMZN,"June 16, 2015",427.2600098
AMZN,"June 17, 2015",427.8099976
AMZN,"June 18, 2015",439.3900146
AMZN,"June 19, 2015",434.9200134
AMZN,"June 22, 2015",436.2900085
AMZN,"June 23, 2015",445.9899902
AMZN,"June 24, 2015",440.8399963
AMZN,"June 25, 2015",440.1000061
AMZN,"June 26, 2015",438.1000061
AMZN,"June 29, 2015",429.8599854
AMZN,"June 30, 2015",434.0899963
AMZN,"July 1, 2015",437.3900146
AMZN,"July 2, 2015",437.7099915
AMZN,"July 6, 2015",436.0400085
AMZN,"July 7, 2015",436.7200012
AMZN,"July 8, 2015",429.7000122
AMZN,"July 9, 2015",434.3900146
AMZN,"July 10, 2015",443.5100098
AMZN,"July 13, 2015",455.5700073
AMZN,"July 14, 2015",465.5700073
AMZN,"July 15, 2015",461.1900024
AMZN,"July 16, 2015",475.480011
AMZN,"July 17, 2015",483.0100098
AMZN,"July 20, 2015",488.1000061
AMZN,"July 21, 2015",488
AMZN,"July 22, 2015",488.269989
AMZN,"July 23, 2015",482.1799927
AMZN,"July 24, 2015",529.4199829
AMZN,"July 27, 2015",531.4099731
AMZN,"July 28, 2015",526.0300293
AMZN,"July 29, 2015",529
AMZN,"July 30, 2015",536.7600098
AMZN,"July 31, 2015",536.1500244
